,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336
2024-08-01 00:00:00,0.0031176269834306387,0.00025654912858534724,0.019937630652738805,0.02720002396070334,2.7335961533879276,0.03658942164499151,0.05556298129544946,0.14582817279721555,0.028180349964507634,0.11096266416003987,0.430778856443757,1.146265248213049,0.027538631873230773,6.563703707530949e-06,0.20386197402298412,0.7108336400152417,0.5606936433458648,0.14479044898475754,0.33464636500297634,0.021796246267183756,1.5243315115971274,0.5673396481656429,3.580593263623929,1.4436651269898717,0.7153891876775129,0.4963339501860968,2.492290796508992,1.4942565753500616,0.3550926333083765,2.833290669593998,0.0002572336168434015,0.00114971115025454,0.025158915693376523,0.2646692543066983,0.027048809016898316,0.03248133251715723,0.045490389191173375,0.013484991777952919,0.06915356068480183,3.381165957846915,0.7810125184207801,0.0678378392837208,0.003911749516891061,0.0004847341377522443,0.13544916607434132,0.1476482270127963,0.20710044070649114,0.33180901012235153,0.034072562336825436,0.09975763104589953,0.028393414253725192,0.031884709290630774,0.04309536557692265,0.024114959685591648,0.09023533838009713,3.68949232426173e-05,0.06042058949472108,0.015146448488855976,0.018025755784803477,0.0,0.0005404221109744506,0.00010930979176851263,0.10734655650343504,0.0013129223712651913,0.00138774383317186,0.18128416917368467,0.7083249319405249,0.9823015639404618,0.34580936944272006,0.4787727013563554,0.0018480538520427884,0.0011252391351574743,0.0004326609575419322,0.00032012467565502853,1.654326711157962,0.0004771091511092484,0.02985435333863823,0.417478977700646,0.003981610556009086,0.013601308613453031,0.047954927121379276,1.2583023679847143,1.5220812883072339,0.011000932894712554,0.003456824917939425,0.15273645148015963,0.0235976000331352,0.4291611938110558,0.015748221616684904,0.9070712909470591,0.004239888109595726,0.9069515463512268,0.42293027796536814,0.006038003414338121,0.053866569603687645,0.0637956393292463,0.029826900228143893,0.10063628908210374
2024-08-01 01:00:00,0.0031208636301920728,0.0002619934591795987,0.02017038613849465,0.02719847023233339,2.729385028093748,0.03646427102032771,0.055920672890264644,0.14659292345017103,0.02807888405472935,0.11164537440563287,0.4297353682718071,1.1362242156401037,0.02721445382305508,6.374642394929365e-06,0.20494695565748633,0.7118973155256405,0.5607577775668857,0.14558903375782536,0.34056181063526625,0.022546293059283653,1.5291809309321964,0.5683036797059762,3.590050118421139,1.4308701472024972,0.7260841910225251,0.49290320467487836,2.509485199107227,1.492427127470297,0.35527173290461417,2.833249803184987,0.00025503466482001123,0.0011321065354157806,0.0258692947367544,0.2639088462777573,0.02769345709620801,0.03198289803848306,0.045131234026919376,0.01329493858432963,0.0690739986353062,3.3582662197117603,0.7739359845487066,0.06721129342478122,0.003903036557394971,0.0004923373811387636,0.13495000645502558,0.1480219527299156,0.2081677169819612,0.3320075297444763,0.03397861805270653,0.10001302229958879,0.02844736144067264,0.03218888965802399,0.043311817676214975,0.02406614990110683,0.09048000156981847,3.659303306235698e-05,0.06159191023091089,0.015056263869007665,0.017792538501071577,0.0,0.0005419545975814764,0.0001123999356886903,0.10709111461375098,0.0013204274497239036,0.0013760494190261843,0.1822518044004668,0.7091365614982188,0.9848996969108637,0.34614716898721415,0.4782325414909173,0.00187012293197377,0.001130833773003185,0.0004282379336938807,0.00031630560865603124,1.6432363739422913,0.0004688957395789606,0.02963289238499956,0.4165581275483161,0.004077055068910511,0.01470879760686341,0.050941139809598066,1.2518863305526535,1.521903588246516,0.011161485887152288,0.003637343843746324,0.1548132322659519,0.023303737129420084,0.42928853981358756,0.015653675859468065,0.9076715776134464,0.004204388124892159,0.9409306969508915,0.4179457161530072,0.005953781622285348,0.053912318168703406,0.0637703823083663,0.02992338974311761,0.10309994279493541
2024-08-01 02:00:00,0.0031245626550622835,0.0002682155512873147,0.020436392407929903,0.027196694542767734,2.7245723134718283,0.036321241734997664,0.056329463284339146,0.14746692419640584,0.02796292301498274,0.11242561468631057,0.4285428103610071,1.1247487498424518,0.026843964622854287,6.158572323384696e-06,0.20618693466834603,0.713112944680382,0.560831073819481,0.14650170206990287,0.34732231992931184,0.023403489393112105,1.5347231244579898,0.5694054300377858,3.600857952475093,1.4162473131597832,0.7383070519882533,0.48898235266205736,2.529135944933781,1.4903363298934231,0.3554764181574573,2.833203098717546,0.00025252157679327944,0.001111986975600056,0.026681156500614832,0.26303980853039616,0.02843019775827624,0.03141325863428401,0.04472077098205766,0.013077734934474446,0.06898307057873976,3.33209509041444,0.7658485172663368,0.06649524101456457,0.003893078889399439,0.0005010268021519283,0.13437953831866475,0.14844906783519485,0.20938746129678415,0.33223440931261883,0.033871253156570635,0.10030489801809078,0.028509015368612584,0.03253652436361623,0.043559191503977635,0.02401036729026704,0.09075961664378573,3.624801571348803e-05,0.06293056250084209,0.014953195732038165,0.017526004462520832,0.0,0.0005437060108466488,0.00011593152874032191,0.10679918102554062,0.0013290046822481464,0.001362684374288269,0.18335767323107488,0.7100641381355831,0.9878689917341801,0.3465332256094931,0.47761521593041667,0.0018953447376091775,0.0011372276448268547,0.0004231830492961075,0.0003119409606571772,1.6305617028386679,0.000459508983544346,0.02937979415226965,0.4155057273742248,0.004186134512226427,0.015974499313618135,0.05435395431041955,1.2445537163445841,1.5217005024628385,0.011344975021369125,0.0038436511875256374,0.15718669602114305,0.02296789381088852,0.4294340781021953,0.015545623565505966,0.908357619517889,0.004163816713802369,0.9797640119219369,0.4122490740817375,0.005857528145653609,0.053964602243007136,0.0637415171416463,0.030033663474516144,0.1059155470381716
2024-08-01 03:00:00,0.0031273369237149414,0.00027288212036810167,0.020635897110006338,0.027195362775593493,2.7209627775053886,0.036213969771000123,0.05663605607989502,0.14812242475608195,0.027875952235172783,0.11301079489681887,0.42764839192790716,1.1161421504942126,0.02656609772270369,5.9965197697261945e-06,0.2071169189264908,0.714024666546438,0.5608860460089277,0.147186203303961,0.35239270189984606,0.024046386643483447,1.5388797696023346,0.570231742786643,3.608963828015559,1.405280187627748,0.7474741977125494,0.4860417136524416,2.5438740043036967,1.4887682317107676,0.35562993209708954,2.833168070366965,0.0002506367607732306,0.0010968973057382623,0.027290052823510158,0.26238803021987533,0.02898275325482741,0.030986029081134715,0.04441292369841137,0.012914832197083056,0.06891487453631492,3.3124667434414503,0.7597829168045594,0.06595820170690207,0.0038856106384027897,0.000507543867911802,0.13395168721639414,0.14876940416415424,0.21030226953290135,0.3324045689887258,0.03379072948446872,0.10052380480696729,0.028555255814567537,0.03279725039281042,0.04374472187479962,0.023968530332137195,0.09096932794926119,3.5989252701836314e-05,0.0639345517032905,0.014875894629311041,0.01732610393360777,0.0,0.000545019570795528,0.00011858022352904563,0.10658023083438285,0.0013354376066413284,0.0013526605907348327,0.184187074854031,0.7107598206136064,0.9900959628516675,0.3468227680762023,0.4771522217600412,0.0019142610918357332,0.0011420230486946068,0.0004193918859977776,0.0003086674746580367,1.62105569951095,0.000452468916518385,0.02918997047772222,0.4147164272436563,0.004267944094713363,0.016923775593684173,0.056913565186035645,1.239054255688532,1.5215481881250805,0.011482591872031756,0.003998381695360122,0.15896679383753642,0.022716011321989853,0.4295432318186511,0.01546458434503439,0.908872150946221,0.004133388155485025,1.008888998150221,0.4079765925282852,0.005785338038179804,0.054003815298734936,0.0637198682666063,0.030116368773065044,0.10802725022059875
2024-08-01 04:00:00,0.0031305735704763756,0.00027832645096235314,0.02086865259576218,0.02719380904722354,2.716751652211209,0.03608881914633633,0.0569937476747102,0.14888717540903743,0.0277744863253945,0.11369350514241186,0.4266049037559572,1.1061011179212672,0.026241919672527994,5.80745845712461e-06,0.20820190056099303,0.7150883420568369,0.5609501802299486,0.14798478807702886,0.358308147532136,0.024796433435583343,1.5437291889374036,0.5711957743269764,3.618420682812769,1.3924852078403736,0.7581692010575616,0.4826109681412232,2.561068406901932,1.4869387838310029,0.3558090316933272,2.833127203957954,0.0002484378087498403,0.0010792926908995033,0.028000431866888033,0.26162762219093433,0.029627401334137108,0.030487594602460547,0.04405376853415737,0.01272477900345977,0.06883531248681929,3.2895670053062958,0.7527063829324859,0.0653316558479625,0.0038768976789066993,0.0005151471112983213,0.13345252759707843,0.14914312988127357,0.21136954580837142,0.33260308861085053,0.03369678520034981,0.10077919606065654,0.028609203001514986,0.03310143076020364,0.043961173974091945,0.02391972054765238,0.09121399113898253,3.568736252157598e-05,0.0651058724394803,0.01478571000946273,0.01709288664987587,0.0,0.0005465520574025538,0.00012167036744922329,0.10632478894469878,0.0013429426851000407,0.0013409661765891568,0.1851547100808131,0.7115714501713003,0.9926940958220694,0.3471605676206964,0.4766120618946031,0.001936330171766715,0.0011476176865403177,0.00041496886214972606,0.0003048484076590394,1.6099653622952794,0.0004442555049880972,0.02896850952408355,0.4137955770913264,0.004363388607614789,0.01803126458709456,0.059899777874254434,1.2326382182564712,1.5213704880643628,0.011643144864471489,0.004178900621167022,0.1610435746233287,0.022422148418274734,0.4296705778211829,0.015370038587817554,0.9094724376126083,0.004097888170781458,1.0428681487498856,0.4029920307159242,0.005701116246127031,0.0540495638637507,0.06369461124572631,0.03021285828803876,0.11049090393343042
2024-08-01 05:00:00,0.003132885461020257,0.0002822152585296757,0.021034906514159214,0.027192699241245007,2.713743705572509,0.03599942584300505,0.05724924167100676,0.14943342587543418,0.02770201067555287,0.11418115531783543,0.42585955506170725,1.0989289517977348,0.0260103639224025,5.6724146624091924e-06,0.20897688744278034,0.7158481102785503,0.5609959903878207,0.14855520577207731,0.3625334658409145,0.025332181144226126,1.5471930598910244,0.5718843682843574,3.6251755790964904,1.3833459365636773,0.7658084891611416,0.48016043563321004,2.5733501230435283,1.4856320353454566,0.35593695997635416,2.8330980136658033,0.00024686712873313294,0.0010667179660146754,0.028507845469300803,0.26108447359883363,0.03008786424792975,0.03013156997483614,0.043797229131118796,0.012589026722300278,0.06877848245146527,3.273210049495471,0.7476517158810048,0.0648841230915771,0.0038706741364094915,0.0005205779994315494,0.1330959850118529,0.14941007682207308,0.21213188600513574,0.3327448883409396,0.03362968214026488,0.10096161838472029,0.02864773670647745,0.03331870245119879,0.044115782616443604,0.02388485641587751,0.09138875056021206,3.547172667853289e-05,0.0659425301081873,0.014721292423856794,0.016926302875781653,0.0,0.0005476466906932866,0.00012387761310649306,0.10614233045206731,0.0013483034554276922,0.00133261302362796,0.18584587809994318,0.7121511855696531,0.9945499050866422,0.3474018530096208,0.4762262334192902,0.0019520938002888445,0.001151613856430111,0.00041180955940111784,0.00030212050265975563,1.6020436928555146,0.00043838878246646305,0.028810323128627358,0.4131378269825194,0.004431563259687236,0.018822328153816258,0.06203278693726785,1.228055334376428,1.5212435594495644,0.011757825573357014,0.0043078427110290925,0.16252698947032315,0.022212246344192506,0.42976153925156274,0.01530250590409124,0.9099012138028849,0.004072531038850339,1.067138970606789,0.39943162942138066,0.0056409578232321945,0.05408224141019053,0.06367657051652631,0.030281779370162847,0.11225065658545304
2024-08-01 06:00:00,0.0031351973515641386,0.0002861040660969981,0.021201160432556244,0.02719158943526647,2.7107357589338092,0.035910032539673765,0.057504735667303325,0.14997967634183093,0.02762953502571124,0.11466880549325899,0.4251142063674573,1.0917567856742023,0.025778808172277005,5.537370867693774e-06,0.20975187432456766,0.7166078785002636,0.5610418005456927,0.14912562346712574,0.366758784149693,0.02586792885286891,1.550656930844645,0.5725729622417384,3.631930475380212,1.374206665286981,0.7734477772647217,0.4777099031251969,2.5856318391851243,1.4843252868599104,0.3560648882593811,2.8330688233736523,0.00024529644871642555,0.0010541432411298474,0.029015259071713574,0.26054132500673294,0.030548327161722393,0.029775545347211732,0.04354068972808023,0.012453274441140787,0.06872165241611125,3.2568530936846463,0.7425970488295237,0.06443659033519168,0.003864450593912284,0.0005260088875647773,0.13273944242662739,0.14967702376287256,0.21289422620190007,0.3328866880710287,0.03356257908017995,0.10114404070878405,0.028686270411439913,0.03353597414219395,0.04427039125879526,0.023849992284102638,0.09156350998144161,3.52560908354898e-05,0.06677918777689432,0.014656874838250856,0.01675971910168744,0.0,0.0005487413239840192,0.0001260848587637628,0.10595987195943583,0.0013536642257553438,0.0013242598706667628,0.18653704611907326,0.7127309209680058,0.9964057143512149,0.34764313839854516,0.4758404049439773,0.0019678574288109745,0.0011556100263199046,0.00040865025665250956,0.0002993925976604719,1.5941220234157498,0.0004325220599448289,0.028652136733171164,0.4124800768737123,0.004499737911759683,0.019613391720537957,0.06416579600028127,1.2234724504963845,1.521116630834766,0.011872506282242536,0.004436784800891163,0.16401040431731762,0.02200234427011028,0.4298525006819426,0.01523497322036493,0.9103299899931616,0.004047173906919219,1.0914097924636925,0.39587122812683706,0.005580799400337356,0.05411491895663036,0.06365852978732632,0.03035070045228693,0.11401040923747567
2024-08-01 07:00:00,0.003134272595346586,0.00028454854307006914,0.02113465886519743,0.027192033357657883,2.711938937589289,0.03594578986100628,0.057402538068784696,0.14976117615527224,0.02765852528564789,0.11447374542308957,0.4254123458451573,1.0946256521236153,0.025871430472327202,5.5913883855799415e-06,0.20944187957185273,0.7163039712115783,0.5610234764825439,0.14889745638910637,0.3650686568261816,0.025653629769411795,1.5492713824631967,0.572297524658786,3.6292285168667235,1.3778623737976596,0.7703920620232897,0.4786901161284022,2.580719152728486,1.484847986254129,0.3560137169461703,2.8330804994905128,0.00024592472072310854,0.0010591731310837784,0.028812293630748467,0.2607585844435732,0.030364141996205334,0.029917955198261494,0.04364330548929565,0.012507575353604583,0.06874438443025285,3.263395876008976,0.7446189156501162,0.06461560343774585,0.003866940010911167,0.0005238365323114861,0.1328820594607176,0.14957024498655278,0.21258929012319436,0.3328299681789931,0.03358942030421392,0.10107107177915854,0.028670856929454928,0.03344906546579588,0.0442085478018546,0.023863937936812588,0.09149360621294979,3.5342345172707035e-05,0.0664445247094115,0.014682641872493232,0.016826352611325125,0.0,0.0005483034706677262,0.00012520196050085493,0.10603285535648842,0.0013515199176242832,0.0013276011318512416,0.18626057891142123,0.7124990268086647,0.9956633906453858,0.3475466242429754,0.47599473633410244,0.0019615519774021225,0.0011540115583639871,0.00040991397775195284,0.0003004837596601854,1.5972906911916558,0.00043486874895348255,0.02871541129135364,0.4127431769172351,0.004472468050930704,0.019296966293849277,0.06331259237507592,1.2253056040484018,1.5211674022806851,0.011826633998688328,0.004385207964946335,0.16341703837851984,0.022086305099743173,0.42981611610979065,0.015261986293855454,0.9101584795170509,0.004057316759691666,1.0817014637209312,0.3972953886446545,0.005604862769495292,0.054101847938054434,0.06366574607900631,0.030323132019437298,0.11330650817666663
2024-08-01 08:00:00,0.0031287240580412704,0.0002752154049084952,0.02073564946104456,0.02719469689200637,2.7191580095221686,0.03616033378900135,0.05678935247767295,0.14845017503592,0.027832466845267804,0.113303385002073,0.4272011827113572,1.1118388508200931,0.02642716427262839,5.9154934928969436e-06,0.20758191105556317,0.7144805274794661,0.5609135321036509,0.1475284539209901,0.35492789288511317,0.024367835268669116,1.540958092174507,0.5706448991610716,3.6130167657857917,1.3997966248617304,0.7520577705746975,0.48457139414763367,2.551243033988655,1.48798418261944,0.3557066890669057,2.8331505561916743,0.0002496943527632062,0.0010893524708073656,0.02759450098495782,0.2620621410646149,0.029259031003102995,0.03077241430456007,0.04425900005658823,0.01283338082838736,0.06888077651510251,3.3026525699549554,0.7567501165736708,0.06568968205307082,0.0038818765129044652,0.0005108024007917389,0.13373776166525883,0.14892957232863396,0.21075967365095993,0.3324896488267792,0.033750467648417756,0.10063325820140553,0.028578376037545015,0.03292761340740751,0.043837487060210616,0.023947611853072273,0.0910741836019989,3.585987119601046e-05,0.0644365463045147,0.01483724407794748,0.017226153669151242,0.0,0.0005456763507699677,0.00011990457092340749,0.10647075573880396,0.0013386540688379192,0.0013476486989581144,0.18460177566550903,0.7111076618526181,0.9912094484104111,0.346967539309557,0.4769207246748534,0.001923719268949011,0.001144420750628483,0.00041749630434861267,0.0003070307316584664,1.6163026978470911,0.0004489488830054045,0.029095058640448503,0.4143217771783721,0.004308848885956831,0.0173984137337172,0.05819337062384371,1.236304525360506,1.5214720309562015,0.01155140029736307,0.004075746949277365,0.15985684274573309,0.022590070077540512,0.429597808676879,0.015424064734798603,0.9091294166603869,0.004118173876326353,1.023451491264363,0.4058403517515591,0.005749242984442901,0.05402342182659883,0.0637090438290863,0.030157721422339495,0.10908310181181233
2024-08-01 09:00:00,0.0031185517396481914,0.0002581046516122763,0.02000413222009762,0.027199580038311928,2.732392974732448,0.036553664323658995,0.05566517889396809,0.14604667298377427,0.028151359704570982,0.11115772423020931,0.43048071696605705,1.1433963817636361,0.027446009573180573,6.509686189644782e-06,0.20417196877569901,0.7111375473039271,0.5607119674090136,0.1450186160627769,0.33633649232648777,0.02201054535064087,1.5257170599785759,0.5676150857485952,3.5832952221374175,1.4400094184791934,0.718444902918945,0.49535373718289155,2.4972034829656304,1.4937338759558432,0.3551438046215873,2.8332789934771374,0.00025660534483671856,0.0011446812603006086,0.02536188113434163,0.264451994869858,0.02723299418241537,0.03233892266610747,0.04538777342995795,0.013430690865489122,0.06913082867066021,3.374623175522585,0.7789906516001877,0.06765882618116663,0.003909260099892178,0.0004869064930055355,0.1353065490402511,0.1477550057891161,0.20740537678519685,0.3318657300143872,0.034045721112791465,0.09983059997552504,0.028408827735710178,0.03197161796702883,0.04315720903386332,0.0241010140328817,0.09030524214858894,3.680866890540007e-05,0.06075525256220388,0.015120681454613602,0.017959122275165794,0.0,0.0005408599642907437,0.00011019269003142053,0.10727357310638246,0.001315066679396252,0.0013844025719873814,0.18156063638133668,0.708556826099866,0.9830438876462908,0.34590588359828983,0.47861836996623025,0.0018543593034516402,0.0011268376031133916,0.00043139723644248894,0.00031903351365531504,1.651158043382056,0.00047476246210059476,0.029791078780455754,0.41721587765712315,0.004008880416838065,0.01391773404014171,0.048808130746584646,1.256469214432697,1.5220305168613144,0.011046805178266762,0.003508401753884253,0.1533298174189574,0.023513639203502308,0.4291975783832077,0.01572120854319438,0.9072428014231697,0.004229745256823279,0.916659875093988,0.42150611744755073,0.006013940045180187,0.05387964062226358,0.0637884230375663,0.029854468660993526,0.10134019014291279
